dim 1,dim 2,dim 3,dim 4,dim 5,sample_type,sample,sample_type_binary,KMeans labels
0.157,0.48261000000000004,0.03213,0.20076,0.07621,type 1,sample 1032,good,3
0.1081,0.20742,0.01017,0.17923,0.06051,type 2,sample 1033,bad,5
0.36717,0.35882,0.00677,0.15966,0.07735,type 5,sample 1034,bad,1
0.10874,0.20499,0.0094,0.18672,0.09129,type 2,sample 1035,bad,5
0.1476,0.39421999999999996,-0.10303,0.11297,0.07101,type 4,sample 1036,bad,0
0.14692,0.42491,-0.054279999999999995,0.13596,0.07182000000000001,type 4,sample 1037,good,0
0.14825,0.48327,0.03148,0.19592,0.07207000000000001,type 1,sample 1038,good,3
0.10892,0.20664000000000002,0.013680000000000001,0.18044000000000002,0.05645,type 2,sample 1039,bad,2
0.11184000000000001,0.2036,0.005229999999999999,0.18559,0.12268,type 2,sample 1040,bad,5
0.14751,0.38398000000000004,-0.11052000000000001,0.10955999999999999,0.07633,type 4,sample 1041,bad,0
0.18078,0.43914,0.04125,0.15416,0.07879,type 3,sample 1042,good,3
0.41438,0.33471,-0.00193,0.1511,0.07076,type 5,sample 1043,bad,1
0.14572000000000002,0.39787,-0.09684,0.11938,0.07385,type 4,sample 1044,good,0
0.14302,0.46497,0.03511,0.19117,0.06137000000000001,type 1,sample 1045,good,3
0.14787,0.40333,-0.08527,0.12580999999999998,0.06636,type 4,sample 1046,bad,0
0.11250999999999999,0.21255,0.01794,0.17675,0.04495,type 2,sample 1047,bad,2
0.15936,0.46398,0.030260000000000002,0.1774,0.07619,type 3,sample 1048,bad,3
0.14907,0.38744,-0.10169,0.11179000000000001,0.07207000000000001,type 4,sample 1049,good,0
0.14864000000000002,0.39691,-0.09852999999999999,0.11772,0.07164,type 4,sample 1050,good,0
0.14670999999999998,0.38893,-0.10749,0.11272,0.0726,type 4,sample 1051,bad,0
0.14626,0.39997,-0.09171,0.11892,0.07304,type 4,sample 1052,bad,0
0.1453,0.38156,-0.07502,0.13332,0.07556,type 4,sample 1053,bad,0
0.15203,0.48081,0.021519999999999997,0.19579000000000002,0.07668,type 1,sample 1054,good,3
0.17909,0.42972,0.0467,0.14338,0.07581,type 3,sample 1055,bad,3
0.10625,0.20447,0.01355,0.1834,0.07797,type 2,sample 1056,bad,5
0.11275999999999999,0.20515,0.01051,0.18685,0.12933,type 2,sample 1057,bad,5
0.14407,0.37433,-0.11918,0.10586,0.07095,type 4,sample 1058,bad,0
0.11062999999999999,0.20596,0.01053,0.18663,0.09657,type 2,sample 1059,bad,5
0.41068999999999994,0.3373,-0.00036,0.14823,0.07121,type 5,sample 1060,bad,1
0.10941,0.2095,0.01525,0.17432999999999998,0.01589,type 2,sample 1061,bad,2
0.14748,0.382,-0.10732,0.11512,0.0741,type 4,sample 1062,good,0
0.14687,0.40504,-0.10211,0.11385,0.07312,type 4,sample 1063,good,0
0.14679,0.3832,-0.11130999999999999,0.10755,0.07178999999999999,type 4,sample 1064,good,0
0.1867,0.43477,0.03961,0.14966,0.07516,type 3,sample 1065,good,3
0.14974,0.46543,0.02936,0.19191,0.06262999999999999,type 1,sample 1066,good,3
0.11394000000000001,0.21675,-5e-05,0.18035,0.11349000000000001,type 2,sample 1067,bad,5
0.15564,0.48011000000000004,0.02655,0.19969,0.07898,type 1,sample 1068,good,3
0.16799,0.44996,0.04342,0.15925,0.07722000000000001,type 3,sample 1069,bad,3
0.11147,0.21214,0.00412,0.1859,0.11205,type 2,sample 1070,bad,5
0.41618999999999995,0.33549,-0.00361,0.15122,0.0715,type 5,sample 1071,good,1
0.15213,0.42701999999999996,-0.05484,0.13923,0.07405,type 4,sample 1072,bad,0
0.14642,0.39543,-0.10533,0.11157,0.07281,type 4,sample 1073,bad,0
0.14315,0.36716,-0.09498,0.1195,0.08023999999999999,type 4,sample 1074,good,0
0.14916,0.4042,-0.09812,0.12025,0.07371,type 4,sample 1075,good,0
0.15116,0.42185,-0.068,0.13454000000000002,0.07232000000000001,type 4,sample 1076,good,0
0.37940999999999997,0.35314,0.004220000000000001,0.15688,0.07463,type 5,sample 1077,good,1
0.1499,0.48226,0.03203,0.1969,0.07484,type 1,sample 1078,good,3
0.14140999999999998,0.46306,0.03472,0.1934,0.06419,type 1,sample 1079,good,3
0.14828,0.41326999999999997,-0.07893,0.12566,0.07381,type 4,sample 1080,bad,0
0.11010999999999999,0.21038,0.00424,0.1835,0.11717999999999999,type 2,sample 1081,bad,5
0.14781,0.48272,0.030389999999999997,0.19322,0.07662999999999999,type 1,sample 1082,good,3
0.41452,0.33365,0.00161,0.15217,0.07289,type 5,sample 1083,good,1
0.10962000000000001,0.20851,0.00987,0.18529,0.10045,type 2,sample 1084,bad,5
0.15028,0.40917,-0.09369,0.11734000000000001,0.06907999999999999,type 4,sample 1085,good,0
0.14672000000000002,0.40244,-0.0992,0.11760999999999999,0.07039,type 4,sample 1086,bad,0
0.14640999999999998,0.37727,-0.09218,0.11924000000000001,0.07415,type 4,sample 1087,bad,0
0.14822000000000002,0.41958,-0.06857,0.13652999999999998,0.0756,type 4,sample 1088,bad,0
0.1474,0.40738,-0.07471,0.1255,0.07277,type 4,sample 1089,bad,0
0.14933,0.4121,-0.07446,0.12675,0.07151,type 4,sample 1090,good,0
0.11085,0.20318,0.01278,0.18503,0.07998,type 2,sample 1091,bad,5
0.14816,0.40773000000000004,-0.09128,0.11934000000000002,0.06895,type 4,sample 1092,bad,0
0.1525,0.44386000000000003,0.052910000000000006,0.14221,0.07652,type 3,sample 1093,good,3
0.15531,0.43533,0.05331,0.13565,0.07329,type 3,sample 1094,bad,3
0.37917,0.35248,0.007529999999999999,0.15869,0.07368999999999999,type 5,sample 1095,bad,1
0.20335999999999999,0.42366000000000004,0.035769999999999996,0.14953,0.07711,type 3,sample 1096,good,3
0.14993,0.39991,-0.09988999999999999,0.11767999999999999,0.06911,type 4,sample 1097,bad,0
0.14515999999999998,0.38509,-0.11880999999999999,0.10728,0.07332000000000001,type 4,sample 1098,bad,0
0.14513,0.41063,-0.08098,0.12193,0.07666,type 4,sample 1099,good,0
0.14243,0.3696,-0.09183,0.11849000000000001,0.07461,type 4,sample 1100,good,0
0.11267,0.21003000000000002,0.0145,0.16871,-0.01029,type 2,sample 1101,bad,2
0.11019000000000001,0.20432,0.01455,0.18133,0.07249,type 2,sample 1102,bad,5
0.15413,0.48213,0.030560000000000004,0.19735999999999998,0.07518,type 1,sample 1103,good,3
0.14673,0.40186,-0.09637000000000001,0.11553,0.07375,type 4,sample 1104,good,0
0.1455,0.39071,-0.10708,0.11316,0.07737999999999999,type 4,sample 1105,good,0
0.14636,0.39882,-0.09957,0.11575,0.06931,type 4,sample 1106,good,0
0.11173,0.21065,0.015340000000000001,0.17197,0.00173,type 2,sample 1107,bad,2
0.14117000000000002,0.36928,-0.08597,0.12414000000000001,0.07293,type 4,sample 1108,good,0
0.41273999999999994,0.33538,-0.00193,0.15128,0.07132000000000001,type 5,sample 1109,good,1
0.14485,0.37797,-0.11147,0.11205999999999999,0.07445,type 4,sample 1110,bad,0
0.14936,0.40007,-0.10122,0.11489,0.07472000000000001,type 4,sample 1111,bad,0
0.15733,0.46683,0.03864,0.17661,0.07647999999999999,type 3,sample 1112,good,3
0.14776,0.40417,-0.0943,0.12072999999999999,0.07195,type 4,sample 1113,good,0
0.20335999999999999,0.42412,0.04045,0.15302000000000002,0.07637000000000001,type 3,sample 1114,good,3
0.14991,0.38763000000000003,-0.10645999999999999,0.11020999999999999,0.07272999999999999,type 4,sample 1115,bad,0
0.14732,0.48067,0.03266,0.19330999999999998,0.06944,type 1,sample 1116,good,3
0.11120999999999999,0.2098,0.0198,0.17662,0.04055,type 2,sample 1117,bad,2
0.1082,0.20405,0.011009999999999999,0.18313,0.08545,type 2,sample 1118,bad,5
0.14670999999999998,0.40215,-0.0759,0.13005,0.07088,type 4,sample 1119,bad,0
0.14879,0.48283000000000004,0.0299,0.19742,0.07251,type 1,sample 1120,good,3
0.41284,0.33521999999999996,-0.00122,0.14959,0.0719,type 5,sample 1121,bad,1
0.11212000000000001,0.21104,0.00576,0.18959,0.11637,type 2,sample 1122,bad,5
0.11159000000000001,0.20603000000000002,0.0070799999999999995,0.18723,0.12782000000000002,type 2,sample 1123,bad,5
0.14787999999999998,0.41689,-0.06586,0.13341,0.07499,type 4,sample 1124,bad,0
0.41412,0.33499,-0.00275,0.15119000000000002,0.07372000000000001,type 5,sample 1125,good,1
0.14945,0.4788,0.03009,0.19127,0.07222,type 1,sample 1126,good,3
0.14944000000000002,0.39611999999999997,-0.09966,0.12134,0.07026,type 4,sample 1127,bad,0
0.41591000000000006,0.3349,0.00108,0.15125999999999998,0.07282999999999999,type 5,sample 1128,bad,1
0.40786999999999995,0.33831,0.00053,0.15405,0.06923,type 5,sample 1129,bad,1
0.17892,0.40968000000000004,0.0582,0.11399000000000001,0.07547999999999999,type 3,sample 1130,bad,3
0.3932,0.34173000000000003,0.00032,0.15372,0.07433,type 5,sample 1131,bad,1
0.14902,0.48246999999999995,0.02907,0.19758,0.07492,type 1,sample 1132,good,3
0.11097,0.20624,0.006379999999999999,0.18887,0.13,type 2,sample 1133,bad,5
0.14347000000000001,0.46232,0.0348,0.19267,0.06142,type 1,sample 1134,good,3
0.15389,0.47995,0.025330000000000002,0.19501,0.07691,type 1,sample 1135,good,3
0.14462,0.46628000000000003,0.03327,0.19088,0.06333,type 1,sample 1136,good,3
0.14806,0.48046000000000005,0.03035,0.19629000000000002,0.07442,type 1,sample 1137,good,3
0.1485,0.39991,-0.0997,0.11642000000000001,0.06961,type 4,sample 1138,bad,0
0.40531999999999996,0.3393,-0.0019399999999999999,0.1522,0.07355,type 5,sample 1139,bad,1
0.11370999999999999,0.20899,0.0136,0.17002,-0.00318,type 2,sample 1140,bad,2
0.11193,0.20967,0.00371,0.18655,0.11492000000000001,type 2,sample 1141,bad,5
0.15348,0.48194,0.02358,0.19559,0.07995,type 1,sample 1142,good,3
0.10868,0.20381,0.01006,0.18514,0.08778999999999999,type 2,sample 1143,bad,5
0.13408,0.3267,0.12434,-0.030410000000000003,0.08012000000000001,type 3,sample 1144,bad,4
0.1524,0.47965,0.025960000000000004,0.19496,0.07583,type 1,sample 1145,good,3
0.14677,0.39848,-0.10159,0.11419000000000001,0.07329,type 4,sample 1146,good,0
0.14937,0.39389,-0.10095,0.11375,0.07427,type 4,sample 1147,bad,0
0.15448,0.47883000000000003,0.0237,0.19697,0.07766,type 1,sample 1148,good,3
0.16978,0.32896,0.09564,0.013080000000000001,0.08083,type 3,sample 1149,good,4
0.1447,0.46447,0.03789,0.19277,0.06146,type 1,sample 1150,good,3
0.14762,0.3768,-0.11144000000000001,0.11087000000000001,0.07803,type 4,sample 1151,good,0
0.11223,0.20894000000000001,0.00424,0.18517,0.11665999999999999,type 2,sample 1152,bad,5
0.10894000000000001,0.20276,0.01356,0.18696,0.07744,type 2,sample 1153,bad,5
0.14444,0.46676000000000006,0.0351,0.19111,0.05923,type 1,sample 1154,good,3
0.14756,0.47878999999999994,0.03405,0.19448,0.07372000000000001,type 1,sample 1155,good,3
0.14659,0.40001,-0.09998,0.11507,0.06895,type 4,sample 1156,good,0
0.14509,0.46246000000000004,0.03259,0.19075,0.0637,type 1,sample 1157,good,3
0.10983,0.20360999999999999,0.011890000000000001,0.18683,0.07023,type 2,sample 1158,bad,5
0.16889,0.41776,0.05574,0.11914000000000001,0.07719,type 3,sample 1159,good,3
0.11323,0.20936999999999997,0.014759999999999999,0.17124,-0.01005,type 2,sample 1160,bad,2
0.18853,0.42826000000000003,0.04007,0.14395,0.07708999999999999,type 3,sample 1161,bad,3
0.14918,0.39196,-0.10403,0.11329000000000002,0.076,type 4,sample 1162,bad,0
0.41376999999999997,0.33489,0.00131,0.15295999999999998,0.07463,type 5,sample 1163,bad,1
0.11134000000000001,0.21295999999999998,0.01574,0.17472000000000001,-0.00645,type 2,sample 1164,bad,2
0.147,0.39905,-0.09024,0.12228,0.07098,type 4,sample 1165,bad,0
0.11172,0.20951999999999998,0.0017,0.18723,0.11571,type 2,sample 1166,bad,5
0.40369,0.33895,5e-05,0.15308,0.0712,type 5,sample 1167,bad,1
0.18385,0.4199,0.05167000000000001,0.1325,0.07814,type 3,sample 1168,good,3
0.41445,0.335,-0.00125,0.15068,0.07416,type 5,sample 1169,good,1
0.21253000000000002,0.39305999999999996,0.05697000000000001,0.10822000000000001,0.07622999999999999,type 3,sample 1170,good,3
0.11026,0.20745999999999998,0.008,0.18685,0.11427000000000001,type 2,sample 1171,bad,5
0.14681,0.39114,-0.09468,0.11675,0.07036,type 4,sample 1172,good,0
0.1414,0.37143000000000004,-0.08952,0.12053,0.07205,type 4,sample 1173,good,0
0.14190999999999998,0.4623,0.03687,0.18900999999999998,0.05574,type 1,sample 1174,good,3
0.15416,0.48141000000000006,0.03469,0.20021,0.07225,type 1,sample 1175,good,3
0.14292,0.3853,-0.079,0.12499,0.07728,type 4,sample 1176,good,0
0.41394,0.33435,-0.0025,0.14952000000000001,0.07132000000000001,type 5,sample 1177,bad,1
0.1493,0.48398,0.03027,0.1969,0.07343999999999999,type 1,sample 1178,good,3
0.11168,0.21013,0.01844,0.17078,-4e-05,type 2,sample 1179,bad,2
0.14554,0.39981,-0.08732000000000001,0.12050999999999999,0.07359,type 4,sample 1180,good,0
0.1444,0.38711999999999996,-0.11731,0.10347,0.07501000000000001,type 4,sample 1181,good,0
0.1447,0.46821,0.03025,0.19075999999999999,0.061860000000000005,type 1,sample 1182,good,3
0.15663,0.47896000000000005,0.02541,0.19521,0.07628,type 1,sample 1183,good,3
0.15158,0.48227,0.03464,0.19765,0.06981,type 1,sample 1184,good,3
0.41527,0.33504,0.00045,0.15453,0.07209,type 5,sample 1185,bad,1
0.14468,0.36417,-0.08945,0.12147999999999999,0.07457000000000001,type 4,sample 1186,good,0
0.11202000000000001,0.20661,0.00758,0.18689,0.13309,type 2,sample 1187,bad,5
0.4028,0.34026999999999996,0.00158,0.15188,0.07056,type 5,sample 1188,bad,1
0.11082,0.20321,0.00555,0.19029000000000001,0.12836,type 2,sample 1189,bad,5
0.15137,0.41713,-0.0775,0.12828,0.07328,type 4,sample 1190,bad,0
0.14751,0.40301,-0.09974,0.11731,0.07395,type 4,sample 1191,good,0
0.41345,0.33635,-0.0017699999999999999,0.15097,0.07408,type 5,sample 1192,bad,1
0.11199999999999999,0.21108000000000002,0.00633,0.18269000000000002,0.12345,type 2,sample 1193,bad,5
0.10976,0.20263,0.01505,0.1853,0.07272,type 2,sample 1194,bad,5
0.14603,0.39297,-0.09294,0.12185,0.07464,type 4,sample 1195,good,0
0.11014000000000002,0.21028000000000002,0.01175,0.17499,0.01522,type 2,sample 1196,bad,2
0.14845,0.39579000000000003,-0.10282999999999999,0.11484000000000001,0.07102,type 4,sample 1197,good,0
0.41145,0.33529000000000003,-0.0019,0.15334,0.07343999999999999,type 5,sample 1198,bad,1
0.14026,0.46279,0.03563,0.19330999999999998,0.05621,type 1,sample 1199,good,3
0.11027,0.21091999999999997,0.01693,0.16841,-0.0018899999999999998,type 2,sample 1200,bad,2
0.14548,0.40028,-0.09979,0.11462,0.07427,type 4,sample 1201,bad,0
0.15118,0.4803,0.03344,0.19535999999999998,0.07443999999999999,type 1,sample 1202,good,3
0.17082999999999998,0.47539,0.02742,0.19573,0.0813,type 1,sample 1203,good,3
0.14898,0.41402,-0.0731,0.12668,0.07168,type 4,sample 1204,good,0
0.14787,0.42078999999999994,-0.062310000000000004,0.13408,0.07309,type 4,sample 1205,good,0
0.11072,0.20994000000000002,0.00394,0.18707000000000001,0.11447,type 2,sample 1206,bad,5
0.15302000000000002,0.48558999999999997,0.032869999999999996,0.19996,0.0765,type 1,sample 1207,good,3
0.11524000000000001,0.21509,0.0018899999999999998,0.18416,0.11245,type 2,sample 1208,bad,5
0.14773,0.41565,-0.0636,0.13477,0.07515,type 4,sample 1209,good,0
0.14855,0.38608000000000003,-0.10605,0.11316,0.07342,type 4,sample 1210,good,0
0.13264,0.35364,0.11085999999999999,-0.00536,0.08067,type 3,sample 1211,good,4
0.14634,0.38879,-0.10052,0.11470999999999999,0.07071000000000001,type 4,sample 1212,bad,0
0.11202999999999999,0.21338000000000001,0.01404,0.16985999999999998,-0.01107,type 2,sample 1213,bad,2
0.14451,0.36744,-0.08531,0.12007000000000001,0.07166,type 4,sample 1214,bad,0
0.41278000000000004,0.33633,-0.0015300000000000001,0.15137,0.07285,type 5,sample 1215,good,1
0.14835,0.39041,-0.10275999999999999,0.11342,0.07126,type 4,sample 1216,good,0
0.14498,0.38693,-0.10152,0.11632999999999999,0.06986,type 4,sample 1217,bad,0
0.14975,0.48065,0.02915,0.19841,0.07253,type 1,sample 1218,good,3
0.36388000000000004,0.36362,0.00734,0.15862,0.07418999999999999,type 5,sample 1219,good,1
0.14439000000000002,0.37961999999999996,-0.09058,0.12215999999999999,0.07256,type 4,sample 1220,bad,0
0.16180999999999998,0.42733000000000004,0.05119,0.12774000000000002,0.07537,type 3,sample 1221,good,3
0.14554,0.40506,-0.09383999999999999,0.11975999999999999,0.07182000000000001,type 4,sample 1222,good,0
0.14868,0.41672,-0.06915,0.12991,0.07157000000000001,type 4,sample 1223,bad,0
0.11452999999999999,0.21838000000000002,0.016669999999999997,0.17501,0.04253,type 2,sample 1224,bad,2
0.15872,0.47784,0.030760000000000003,0.20025,0.07534,type 1,sample 1225,good,3
0.16572,0.47356000000000004,0.028319999999999998,0.19683,0.07599,type 1,sample 1226,good,3
0.11034000000000001,0.2101,0.0027600000000000003,0.18516,0.12236,type 2,sample 1227,bad,5
0.14107999999999998,0.35961,-0.08207,0.1289,0.0749,type 4,sample 1228,good,0
0.15145999999999998,0.41207,0.06988,0.09869,0.07676000000000001,type 3,sample 1229,good,3
0.11225999999999998,0.20731,0.007240000000000001,0.1832,0.11225999999999998,type 2,sample 1230,bad,5
0.14816,0.42331,-0.06715,0.13125,0.07073,type 4,sample 1231,good,0
0.11001,0.20753000000000002,0.0044,0.18958,0.12417,type 2,sample 1232,bad,5
0.14869000000000002,0.40510999999999997,-0.08903,0.11967,0.07476000000000001,type 4,sample 1233,good,0
0.14785,0.39059,-0.10537,0.11159000000000001,0.07465,type 4,sample 1234,good,0
0.11352999999999999,0.20715999999999998,0.007390000000000001,0.18744,0.12354000000000001,type 2,sample 1235,bad,5
0.41208,0.33763000000000004,0.0006900000000000001,0.15023,0.07353,type 5,sample 1236,bad,1
0.14818,0.48223,0.0298,0.19175,0.07276,type 1,sample 1237,good,3
0.14462,0.46381999999999995,0.036930000000000004,0.19092,0.0578,type 1,sample 1238,good,3
0.41341999999999995,0.33543,0.00267,0.1492,0.07205,type 5,sample 1239,bad,1
0.14733,0.47935,0.03379,0.19343,0.07126,type 1,sample 1240,good,3
0.40274,0.3398,0.00446,0.15379,0.07265,type 5,sample 1241,bad,1
0.109,0.20496999999999999,0.012490000000000001,0.18087999999999999,0.07287,type 2,sample 1242,bad,5
0.15156,0.42277,-0.06777000000000001,0.13435999999999998,0.07195,type 4,sample 1243,good,0
0.14698,0.48348,0.03299,0.19677999999999998,0.071,type 1,sample 1244,good,3
0.15496,0.47828999999999994,0.0241,0.19608,0.07683,type 1,sample 1245,good,3
0.41485,0.33513000000000004,0.00041,0.14942,0.07395,type 5,sample 1246,good,1
0.14506,0.40578000000000003,-0.08678,0.12485999999999998,0.07215,type 4,sample 1247,bad,0
0.10720999999999999,0.20393,0.01151,0.18295,0.06752999999999999,type 2,sample 1248,bad,5
0.40906,0.33558000000000004,-0.00217,0.14875,0.07427,type 5,sample 1249,bad,1
0.41253999999999996,0.33263000000000004,-0.00098,0.14775,0.07087,type 5,sample 1250,good,1
0.11147,0.2113,0.00442,0.18175,0.11319000000000001,type 2,sample 1251,bad,5
0.10885999999999998,0.20759,0.0046700000000000005,0.19005999999999998,0.12625999999999998,type 2,sample 1252,bad,5
0.40688,0.33693,-0.00045999999999999996,0.15084,0.07416,type 5,sample 1253,bad,1
0.1529,0.47975,0.02338,0.19329000000000002,0.07452,type 1,sample 1254,good,3
0.41421,0.33641,5e-05,0.14809,0.06999,type 5,sample 1255,good,1
0.14583,0.38603000000000004,-0.10540999999999999,0.11184000000000001,0.06925,type 4,sample 1256,good,0
0.41536000000000006,0.33466999999999997,0.00442,0.15409,0.06988,type 5,sample 1257,good,1
0.14909,0.40836999999999996,-0.09277,0.11794,0.07153,type 4,sample 1258,good,0
0.15372,0.47703999999999996,0.02337,0.1956,0.07507,type 1,sample 1259,good,3
0.10789000000000001,0.2019,0.0122,0.18079,0.0815,type 2,sample 1260,bad,5
0.14677,0.39692,-0.10086,0.11475999999999999,0.07641,type 4,sample 1261,good,0
0.14436,0.37731,-0.0978,0.12029000000000001,0.0736,type 4,sample 1262,good,0
0.14822000000000002,0.48083000000000004,0.028810000000000002,0.19538,0.07438,type 1,sample 1263,good,3
0.14681,0.41383000000000003,-0.07577,0.12984,0.07003999999999999,type 4,sample 1264,good,0
0.14656,0.38339,-0.1037,0.11457,0.07252,type 4,sample 1265,bad,0
0.14795999999999998,0.39979000000000003,-0.09201000000000001,0.1195,0.07053,type 4,sample 1266,good,0
0.15338,0.47772,0.03258,0.19748,0.07413,type 1,sample 1267,good,3
0.16622,0.43712,0.048,0.14674,0.07559,type 3,sample 1268,bad,3
0.15448,0.48100000000000004,0.02387,0.19965,0.07537,type 1,sample 1269,good,3
0.1553,0.4792,0.02374,0.19752999999999998,0.07442,type 1,sample 1270,good,3
0.14495999999999998,0.37389,-0.12622,0.10027,0.07657,type 4,sample 1271,good,0
0.14804,0.48166000000000003,0.03182,0.1964,0.07293999999999999,type 1,sample 1272,good,3
0.14970999999999998,0.42023,-0.06523999999999999,0.13095,0.07232000000000001,type 4,sample 1273,bad,0
0.29208,0.35168,-0.03584,0.13965999999999998,0.0773,type 5,sample 1274,bad,1
